id,cell_type,classification_system,pt_supervoxel_id,pt_root_id
197745,4P,excitatory_neuron,84880237422753040,864691135776902061
431631,5P-ET,excitatory_neuron,99169214518314680,864691135726251839
585842,oligo,nonneuron,111616580035130645,864691135474674752
190811,23P,excitatory_neuron,83397820535026583,864691135233109849
166183,microglia,nonneuron,81225871813510231,864691135616145513
157814,4P,excitatory_neuron,82555251164885858,864691135699771925
175243,6P-IT,excitatory_neuron,82570369382707884,864691135939952038
500972,6P-IT,excitatory_neuron,105294388174834900,864691137020664942
456092,OPC,nonneuron,102888932014202105,864691136101277045
607925,23P,excitatory_neuron,114284613115171436,864691135995348650
294582,23P,excitatory_neuron,90784683113427194,864691135801463650
331915,4P,excitatory_neuron,93956292385047600,864691135594346795
672983,6P-IT,excitatory_neuron,114439713981003220,864691136057302488
645262,BC,inhibitory_neuron,114497712548113613,864691135408494537
161373,OPC,nonneuron,81574142390304964,864691135660536816
588477,5P-IT,excitatory_neuron,110918664492486207,864691135497629203
224512,23P,excitatory_neuron,86281702162715103,864691136052791027
358904,23P,excitatory_neuron,95006188818751680,864691136101564789
590008,6P-IT,excitatory_neuron,111906025799516487,864691135575558174
268915,6P-CT,excitatory_neuron,89390227021707741,864691136175064838
485372,23P,excitatory_neuron,105065483128458288,864691135383759851
589408,5P-ET,excitatory_neuron,111762815617993166,864691136724143357
518590,BPC,inhibitory_neuron,105983988057301193,864691135618232463
330784,BPC,inhibitory_neuron,92266481458804836,864691135428607536
623525,oligo,nonneuron,112262268170969570,864691135382982635
452685,23P,excitatory_neuron,102814096235776404,864691136309740122
556601,4P,excitatory_neuron,109224729927741906,864691135349255639
618296,5P-IT,excitatory_neuron,112325971461696925,864691136389694224
535070,6P-IT,excitatory_neuron,107053951115017943,864691135810155980
497306,astrocyte,nonneuron,104376158795126895,864691135293047820
205200,6P-CT,excitatory_neuron,84749669879590217,864691135491354087
126564,5P-ET,excitatory_neuron,80381584724999085,864691135446598740
617109,5P-IT,excitatory_neuron,113026498277302272,864691135257058991
456495,oligo,nonneuron,101834569484921652,864691136965760974
564604,6P-IT,excitatory_neuron,109443464290205716,864691135463313565
169957,6P-CT,excitatory_neuron,81651383887498210,864691136419493783
586097,4P,excitatory_neuron,110701649257132138,864691136195324236
516400,23P,excitatory_neuron,107386965833600952,864691135740654699
726834,6P-IT,excitatory_neuron,117962617821151598,864691135865572572
189922,23P,excitatory_neuron,84804026382135970,864691135717336346
226748,23P,excitatory_neuron,86494801595315286,864691135586997884
554279,4P,excitatory_neuron,108660198821956222,864691135082448119
465896,OPC,nonneuron,102406864213715732,864691135909790377
152707,23P,excitatory_neuron,81846271249464339,864691135122667303
333845,astrocyte,nonneuron,93464949334382590,864691135968903781
328897,astrocyte,nonneuron,91771701561639112,864691135945472804
224234,23P,excitatory_neuron,85790563726811697,864691135540696946
236127,BC,inhibitory_neuron,86577607558213488,864691136143402292
424248,23P,excitatory_neuron,100567244358525961,864691136084702316
404549,6P-IT,excitatory_neuron,97273725057225646,864691136010920355
197942,4P,excitatory_neuron,85020975112313416,864691135383774955
399496,5P-IT,excitatory_neuron,97548191788014003,864691135493775967
233950,6P-CT,excitatory_neuron,86504490034869052,864691135341909189
197938,5P-IT,excitatory_neuron,84809868812649340,864691135739249540
264952,BC,inhibitory_neuron,87413718035552330,864691135210178169
291394,23P,excitatory_neuron,90571240619694166,864691135949041249
358022,23P,excitatory_neuron,95143903321518809,864691136176255494
370252,astrocyte,nonneuron,95649197767845776,864691135890268809
235830,6P-IT,excitatory_neuron,85591070616183648,864691134988946810
105845,astrocyte,nonneuron,80436767538630126,864691135782373427
458465,4P,excitatory_neuron,101414624695940843,864691135785264836
389015,23P,excitatory_neuron,96482008100049750,864691135946393124
551282,23P,excitatory_neuron,108233794335085407,864691135782800691
490851,4P,excitatory_neuron,105073661081520297,864691135477036200
223519,23P,excitatory_neuron,85438719267968871,864691136923599076
516533,23P,excitatory_neuron,106755226274445779,864691135661157360
303409,oligo,nonneuron,90863779633750012,864691136031641019
73838,4P,excitatory_neuron,76154306180964203,864691135772048379
459477,microglia,nonneuron,102893604401645287,864691134941088867
436700,6P-CT,excitatory_neuron,100651425985935747,864691135857942574
695943,4P,excitatory_neuron,118581780373986709,864691135970993155
561159,oligo,nonneuron,109721159964533383,864691135968932197
626168,6P-IT,excitatory_neuron,114304130452997337,864691136057160408
611904,4P,excitatory_neuron,112248867470377744,864691135876686675
520543,23P,excitatory_neuron,105632625842457632,864691135639767099
231150,MC,inhibitory_neuron,86219030469766764,864691135687888608
403025,OPC,nonneuron,97410820614715604,864691135510433232
235221,6P-IT,excitatory_neuron,87208384709049895,864691135615050955
551034,BPC,inhibitory_neuron,109566953257573235,864691135341363141
436486,5P-NP,excitatory_neuron,100649433053574511,864691135100701728
488637,BC,inhibitory_neuron,104016068200688951,864691136004885706
199218,5P-IT,excitatory_neuron,84812960383905760,864691135123285031
490062,BC,inhibitory_neuron,103875605321313876,864691135952380874
660032,MC,inhibitory_neuron,114927415033599080,864691136056344280
673174,6P-CT,excitatory_neuron,116271019383593289,864691136194194152
597144,OPC,nonneuron,110082624545927900,864691135730134201
470856,6P-IT,excitatory_neuron,101567044293752692,864691136893386606
614212,oligo,nonneuron,113095766570045954,864691136371107720
293343,23P,excitatory_neuron,91698377879768826,864691135345693343
607644,23P,excitatory_neuron,112875933970798558,864691135065413700
328120,astrocyte,nonneuron,92896088834719604,864691134966722335
299798,astrocyte,nonneuron,91704081596918269,864691135385273173
488213,microglia,nonneuron,103593236924824224,864691136194543574
359608,BC,inhibitory_neuron,94725195415562887,864691135440461640
402672,5P-IT,excitatory_neuron,97269533169109681,864691135570652653
520542,astrocyte,nonneuron,105564112457016079,864691135490602215
227942,4P,excitatory_neuron,85794961639278503,864691135843097059
584035,23P,excitatory_neuron,111614037548302716,864691136210232508
227562,astrocyte,nonneuron,87131555193482785,864691135015172758
299084,4P,excitatory_neuron,91071518343250551,864691135868169349
458743,4P,excitatory_neuron,100993029430679576,864691135208723577
355797,astrocyte,nonneuron,95142940778736139,864691135292324534
493453,5P-IT,excitatory_neuron,103245242433786839,864691135910609065
486368,23P,excitatory_neuron,104998962473548443,864691136051745267
365645,5P-IT,excitatory_neuron,95505230061456706,864691136328928234
74029,astrocyte,nonneuron,77491175015295329,864691135850427079
556882,4P,excitatory_neuron,109014242438566461,864691136287323331
391413,23P,excitatory_neuron,98030533862476256,864691136451724031
585465,5P-IT,excitatory_neuron,111758622790478230,864691135699349026
291710,23P,excitatory_neuron,89656447415194491,864691135397194273
268539,pericyte,nonneuron,89178089862752045,864691135492868967
262146,astrocyte,nonneuron,89311749446199957,864691136597063330
500666,6P-IT,excitatory_neuron,104591250287997082,864691136237529660
405908,6P-CT,excitatory_neuron,97555132053004166,864691136006687434
159959,4P,excitatory_neuron,81150212743628588,864691136051071987
271659,6P-IT,excitatory_neuron,88477564187791113,864691135475786048
454030,23P,excitatory_neuron,101479289119293864,864691136195100392
619306,MC,inhibitory_neuron,113031719749504117,864691136594919074
659130,4P,excitatory_neuron,116471817694666542,864691136578396948
398974,oligo,nonneuron,97336122946096719,864691136006079690
152259,23P,excitatory_neuron,81071254064767237,864691135163085613
594019,6P-IT,excitatory_neuron,111839505480529633,864691135494397584
238160,astrocyte,nonneuron,86368562977222422,864691135322954396
464584,astrocyte,nonneuron,101068553410811580,864691135233125209
459917,astrocyte,nonneuron,102330448759482808,864691135615779177
459619,pericyte,nonneuron,100853254686311057,864691135376106569
295633,4P,excitatory_neuron,91633230473993621,864691135398560801
420474,astrocyte,nonneuron,98733945755371709,864691135939658918
83406,oligo,nonneuron,77570476620448361,864691136024333369
455626,23P,excitatory_neuron,102396144176752986,864691135725667391
619874,5P-IT,excitatory_neuron,114296777200421971,864691135355248335
516687,microglia,nonneuron,107387170784101984,864691135012478710
623581,6P-IT,excitatory_neuron,113247430589521850,864691135156567908
370430,astrocyte,nonneuron,94665615897656107,864691136177732614
169494,6P-IT,excitatory_neuron,82776802287820784,864691135776887725
518342,23P,excitatory_neuron,106827038597535399,864691135182726402
165185,astrocyte,nonneuron,82702997905536445,864691136273011646
64914,23P,excitatory_neuron,78187372302723228,864691135693567679
260491,astrocyte,nonneuron,87481543890847525,864691135593166603
403282,6P-IT,excitatory_neuron,97833720475794886,864691135105114957
595432,astrocyte,nonneuron,111980244310837999,864691135490896871
687307,23P,excitatory_neuron,116604171473618241,864691136031748795
584189,4P,excitatory_neuron,111826105988086897,864691135937179652
626408,microglia,nonneuron,112543881392053867,864691136116195492
530832,6P-CT,excitatory_neuron,106769176865407961,864691135615326923
371790,6P-IT,excitatory_neuron,95442076527213007,864691136175075590
496125,6P-CT,excitatory_neuron,103743045316817001,864691135233998937
624123,6P-CT,excitatory_neuron,112050956250168910,864691136004764618
175461,6P-IT,excitatory_neuron,81656400610566447,864691135873883278
155871,23P,excitatory_neuron,80863721580373879,864691135208082297
699818,5P-IT,excitatory_neuron,116543698334053442,864691135429289776
582795,23P,excitatory_neuron,112034944745903632,864691136031704763
257378,23P,excitatory_neuron,87969863821397218,864691136951734495
438318,oligo,nonneuron,99105374862857250,864691134988423290
608008,23P,excitatory_neuron,112807762974622283,864691136051575539
590734,6P-IT,excitatory_neuron,110217176744828919,864691136389138295
431599,6P-IT,excitatory_neuron,100365620608017952,864691135498396691
452489,23P,excitatory_neuron,102885770381329702,864691135785722052
555055,BC,inhibitory_neuron,107815980855604333,864691136084077676
551326,microglia,nonneuron,108515131939867592,864691135577975045
196183,5P-IT,excitatory_neuron,84951360873033657,864691136813092718
194227,4P,excitatory_neuron,84808149684533786,864691135810300108
91736,oligo,nonneuron,77716918093753484,864691136297010715
266164,astrocyte,nonneuron,89386034865457693,864691137019930990
466432,6P-IT,excitatory_neuron,103039977155767720,864691135335214313
376146,oligo,nonneuron,95022475804747479,864691135291755446
620735,6P-IT,excitatory_neuron,112188875166130879,864691135786306756
421244,23P,excitatory_neuron,99787485059566417,864691135135560217
568024,6P-CT,excitatory_neuron,108041174513857602,864691135974864495
405265,6P-IT,excitatory_neuron,98468619587505527,864691134964437791
73905,MC,inhibitory_neuron,77491449759025027,864691135590456587
335262,5P-IT,excitatory_neuron,93537516363335592,864691136310512986
328159,23P,excitatory_neuron,93742094312844075,864691135561072353
671299,6P-IT,excitatory_neuron,116339600749820641,864691136444491395
531487,oligo,nonneuron,107472040344653892,864691135567729644
397263,4P,excitatory_neuron,97474180978814702,864691136116154020
531682,microglia,nonneuron,106489487923973223,864691136031970491
610487,23P,excitatory_neuron,114216237705234630,864691134989661818
619644,6P-IT,excitatory_neuron,112117270008282006,864691135568972524
693299,23P,excitatory_neuron,117733920006563878,864691134988922746
502483,6P-IT,excitatory_neuron,103184974848683643,864691135738220913
81355,5P-NP,excitatory_neuron,76653415538862736,864691135695943066
330460,4P,excitatory_neuron,93955193544277881,864691135762780214
110363,23P,excitatory_neuron,80370590280108491,864691134885797114
653692,microglia,nonneuron,115625949588442599,864691136020256248
164889,5P-IT,excitatory_neuron,81365922845377523,864691135455032170
209474,OPC,nonneuron,82782711760288291,864691135345519263
286913,23P,excitatory_neuron,89724410373767444,864691135309733190
234037,oligo,nonneuron,85731052324487422,864691135754605266
152762,23P,excitatory_neuron,81495046071253391,864691135269786789
581341,23P,excitatory_neuron,111822532843206798,864691135560857057
237168,6P-IT,excitatory_neuron,85240602559558513,864691136595402402
296932,4P,excitatory_neuron,91350450766754150,864691135480872646
112840,23P,excitatory_neuron,80161132711002721,864691135939407105
533906,6P-IT,excitatory_neuron,106983443791312164,864691136812782195
167264,6P-IT,excitatory_neuron,80664434560955484,864691137054646902
