pre_pt_root_id,post_pt_root_id,n
864691136445458307,864691136740402524,2
864691136445483139,864691136732833902,2
864691136445763203,864691136732833902,1
864691136445763203,864691136741530460,1
864691136445763203,864691136742800476,2
864691136445914243,864691136742438492,1
864691136451076607,864691136743364188,1
864691136451079679,864691136743424348,2
864691136451084799,864691136740835932,1
864691136451092479,864691136724511485,1
864691136451099135,864691136725868541,1
864691136451322879,864691136724121853,1
864691136451322879,864691136742047324,1
864691136451350015,864691136743530606,1
864691136451400959,864691136740886108,1
864691136451413759,864691136741221468,1
864691136451478527,864691136741221468,1
864691136451484415,864691136739030126,1
864691136451484415,864691136741532764,1
864691136451484415,864691136741533532,3
864691136451484415,864691136741756252,2
864691136451496959,864691136724334845,1
864691136451496959,864691136740798556,1
864691136451496959,864691136743364188,1
864691136451713791,864691136740886108,1
864691136451879423,864691136724023037,5
864691136451879423,864691136724153853,2
864691136451906047,864691136740798556,1
864691136451944447,864691136741182812,3
864691136451990015,864691136725391357,1
864691136451992575,864691136740402524,1
864691136451994111,864691136741455196,1
864691136451994111,864691136741532764,1
864691136451994111,864691136741533532,1
864691136451994111,864691136743402862,2
864691136451994623,864691136736141422,1
864691136451995135,864691136736141422,1
864691136451998975,864691136755312238,1
864691136452075519,864691136742047324,1
864691136452203519,864691136724575741,1
864691136452225535,864691136740433756,1
864691136452716799,864691136724121853,1
864691136452716799,864691136724542973,1
864691136452716799,864691136742047324,1
864691136453017855,864691136743296484,5
864691136453017855,864691136744961252,1
864691136453017855,864691136745254116,1
864691136453017855,864691136745644004,4
864691136453085695,864691136724121853,1
864691136453085695,864691136740562012,2
864691136453186559,864691136732973422,1
864691136453186559,864691136741539420,3
864691136453186559,864691136741774684,2
864691136453186559,864691136743424348,12
864691136453298943,864691136740406108,1
864691136453523455,864691136743169372,1
864691136453565951,864691136741323612,1
864691136453565951,864691136743147612,2
864691136453565951,864691136743424348,1
864691136482861868,864691136743424348,1
864691136482877484,864691136741285468,1
864691136482877484,864691136742248046,8
864691136482878508,864691136741756252,2
864691136482880812,864691136724153853,1
864691136482885420,864691136724880893,1
864691136482885676,864691136745254116,1
864691136482895916,864691136745644004,1
864691136482899244,864691136724575741,1
864691136482899244,864691136741285468,1
864691136482908460,864691136724443389,1
864691136482921516,864691136741444444,1
864691136482962220,864691136724360957,3
864691136482962220,864691136740924764,3
864691136482962220,864691136741497692,1
864691136483167788,864691136740924764,1
864691136483185708,864691136739030126,1
864691136483185708,864691136741221468,2
864691136483185708,864691136743402862,1
864691136483185708,864691136743530606,2
864691136483195180,864691136741455196,1
864691136483195180,864691136741756252,1
864691136483292460,864691136724360957,1
864691136483292460,864691136740924764,3
864691136483345196,864691136743402862,1
864691136483891244,864691136725391357,1
864691136484052524,864691136724687613,2
864691136484052524,864691136741497692,1
864691136484207404,864691136724327165,1
864691136484207404,864691136741182812,1
864691136484525100,864691136741530460,1
864691136484814636,864691136742921308,2
864691136484824108,864691136741497692,1
864691136484849196,864691136742438492,2
864691136485029676,864691136740886108,1
864691136485065772,864691136740886108,1
864691136485065772,864691136743424348,6
864691136485089068,864691136741530460,1
864691136485125164,864691136741530460,1
864691136485145900,864691136741774684,2
864691136485145900,864691136743147612,1
864691136485237036,864691136742047324,1
864691136486757394,864691136740924764,1
864691136486761234,864691136741221468,1
864691136486770194,864691136743424348,1
864691136486775314,864691136743424348,1
864691136486786066,864691136725391357,1
864691136486793234,864691136741530460,3
864691136486908434,864691136724121853,1
864691136486930194,864691136741444444,1
864691136487134738,864691136724511485,1
864691136487134738,864691136725878269,1
864691136487186450,864691136743402862,1
864691136487187474,864691136724687613,1
864691136487237906,864691136740924764,1
864691136487415570,864691136741530460,1
864691136487722514,864691136745644004,1
864691136487831826,864691136741465692,1
864691136487894802,864691136741430364,1
864691136487960338,864691136723598077,2
864691136487986962,864691136741530460,2
864691136488000786,864691136732833902,1
864691136488013074,864691136743364188,1
864691136488029202,864691136740798556,1
864691136488029202,864691136743364188,1
864691136488327954,864691136745644004,1
864691136488439570,864691136742071900,1
864691136488988690,864691136725773053,2
864691136489055762,864691136724382973,1
864691136489263122,864691136741497180,1
864691136489270802,864691136755312238,1
864691136489442578,864691136742438492,4
864691136489452050,864691136724382973,2
864691136489591058,864691136742921308,1
864691136489712914,864691136724382973,1
864691136489712914,864691136724511485,1
864691136489712914,864691136740835932,1
864691136489712914,864691136741774684,1
864691136489757458,864691136758676598,1
864691136489758482,864691136741774684,1
864691136489824274,864691136758865774,1
864691136489874194,864691136724511485,1
864691136489874194,864691136740835932,1
864691136489874194,864691136740886108,1
864691136489874194,864691136741531228,1
864691136489874194,864691136743424348,3
864691136489880594,864691136725868541,4
864691136489880594,864691136732833902,1
864691136489880594,864691136741774684,2
864691136518103012,864691136741182812,2
864691136521557393,864691136743402862,3
864691136521772945,864691136740402524,1
864691136521831825,864691136740460636,1
864691136521831825,864691136740924764,1
864691136521831825,864691136743296484,1
864691136522247057,864691136724360957,1
864691136522247057,864691136742047324,1
864691136522275473,864691136742800476,1
864691136522489489,864691136740402524,1
864691136522503313,864691136724441085,1
864691136522564241,864691136741530460,2
864691136522584721,864691136743364188,1
864691136523600017,864691136740406108,1
864691136523739281,864691136724382973,1
864691136523870353,864691136732833902,2
864691136523889553,864691136741182812,3
864691136523889553,864691136742921308,5
864691136523971473,864691136724327165,2
864691136523971473,864691136724511485,1
864691136523971473,864691136725868541,1
864691136523974289,864691136740402524,1
864691136523974289,864691136740891740,1
864691136523974289,864691136758865774,2
864691136524017297,864691136742921308,1
864691136524057489,864691136724360957,2
864691136524057489,864691136724880893,1
864691136524057489,864691136736141422,4
864691136524057489,864691136741497692,1
864691136524057489,864691136741533532,1
864691136524057489,864691136742047324,4
864691136524177809,864691136725391357,1
864691136524348561,864691136741531228,1
864691136524371345,864691136725868541,1
864691136524371345,864691136741774684,1
864691136524430481,864691136725773053,2
864691136524441489,864691136741497180,1
864691136534021026,864691136740924764,2
864691136534274466,864691136724121853,1
864691136534274466,864691136736141422,1
864691136534300066,864691136724121853,1
864691136534300066,864691136741756252,2
864691136534303906,864691136724121853,1
864691136534303906,864691136724360957,1
864691136534303906,864691136724441085,1
864691136534303906,864691136736141422,2
864691136534303906,864691136741533532,1
864691136534303906,864691136742047324,1
864691136534877346,864691136724360957,1
864691136534919330,864691136724121853,2
864691136534964898,864691136739179118,2
864691136535731362,864691136724153853,1
864691136535759778,864691136724121853,1
864691136535759778,864691136740924764,2
864691136535885474,864691136724575741,1
864691136535903906,864691136736141422,1
864691136536121506,864691136741497692,1
864691136536141218,864691136724542973,1
864691136536253090,864691136741533532,2
864691136536253090,864691136743364188,1
864691136536321442,864691136741221468,1
864691136536463778,864691136740924764,2
864691136536576418,864691136724121853,1
864691136537023906,864691136736141422,1
864691136537270434,864691136740841564,1
864691136537343394,864691136724121853,2
864691136537781666,864691136740924764,1
864691136537923490,864691136740924764,1
864691136538011810,864691136724334845,1
864691136539145378,864691136740924764,1
864691136539145378,864691136742047324,1
864691136539230114,864691136740924764,3
864691136539683234,864691136736141422,1
864691136539683234,864691136740924764,1
864691136539726242,864691136724443389,1
864691136540452258,864691136724023037,1
864691136540452258,864691136724575741,1
864691136542240930,864691136736141422,1
864691136543315362,864691136740440412,1
864691136543315362,864691136740841564,2
864691136543315362,864691136740924764,3
864691136544611234,864691136741497692,1
864691136546496418,864691136724630269,1
864691136546496418,864691136736141422,1
864691136546771618,864691136741497692,1
864691136546864034,864691136736141422,1
864691136547429282,864691136724023037,1
864691136547463586,864691136724153853,1
864691136547653282,864691136736141422,1
864691136548027554,864691136724624125,2
864691136548027554,864691136741497692,1
864691136549364386,864691136742047324,3
864691136550432674,864691136740460636,1
864691136551074466,864691136736141422,1
864691136551550370,864691136739179118,1
864691136553125026,864691136724575741,1
864691136553125026,864691136739179118,1
864691136553146274,864691136724153853,1
864691136553414818,864691136740416092,1
864691136554277282,864691136741533532,1
864691136557075618,864691136724542973,1
864691136557438882,864691136724121853,1
864691136557438882,864691136736141422,1
864691136558078370,864691136724153853,1
